01.01.2007   N1106
Образец: "Ni"
LiF200
Трубка: "40,0/0,100"
        Отр1            Отр2
   [мА]  [Имп/с]   [мА]  [Имп/с]
   1824     706     915    33,6
   1829     740     918     0,0
   1834     706     920    33,6
   1839     471     923     0,0
   1844     538     925    67,2
   1849     605     928    67,2
   1854     672     930    33,6
   1859     572     933    33,6
   1864     538     935    33,6
   1869     538     937     0,0
   1874     504     940    33,6
   1879     740     942    33,6
   1884     807     945    33,6
   1889     639     947    33,6
   1894     437     950    33,6
   1899     605     952    33,6
   1904     639     955    33,6
   1909     504     957     0,0
   1914     370     960     0,0
   1919     504     962     0,0
   1924     572     965     0,0
   1929     874     967     0,0
   1934    1345     970    33,6
   1939     941     972     0,0
   1944     740     975     0,0
   1949     504     977     0,0
   1954     504     980     0,0
   1959     538     982    33,6
   1964     471     985     0,0
   1969     504     987     0,0
   1974     639     990     0,0
   1979     639     992     0,0
   1984     269     995     0,0
   1989     336     997     0,0
   1994     471    1000    33,6
   1999     403    1002    33,6
   2004     336    1005     0,0
   2009     471    1007     0,0
   2014     437    1010    33,6
   2019     471    1012    33,6
   2024     437    1015    33,6
   2029     437    1017    33,6
   2034     605    1020     0,0
   2039     370    1022     0,0
   2044     538    1025     0,0
   2049     336    1027     0,0
   2054     336    1030    33,6
   2059     303    1032     0,0
   2064     403    1034    33,6
   2069     370    1037    33,6
   2074     403    1039     0,0
   2079     437    1042    33,6
   2084     269    1044    67,2
   2089     303    1047    33,6
   2094     202    1049     0,0
   2099     336    1052     0,0
   2104     471    1054     0,0
   2109     437    1057    33,6
   2114     403    1059    33,6
   2119     471    1062    33,6
   2124     403    1064     0,0
   2129     437    1067     0,0
   2134     370    1069     0,0
   2139     403    1072     0,0
   2144     370    1074    33,6
   2149     168    1077    33,6
   2154     303    1079    33,6
   2159     336    1082    33,6
   2164     370    1084    33,6
   2169     370    1087    33,6
   2174     370    1089     0,0
   2179     403    1092     0,0
   2184     269    1094     0,0
   2189     235    1097     0,0
   2194     269    1099     0,0
   2199     336    1102     0,0
   2204     336    1104     0,0
   2209     202    1107     0,0
   2214     235    1109    33,6
   2219     336    1112     0,0
   2224     437    1114     0,0
   2229     303    1117     0,0
   2234     168    1119     0,0
   2239     336    1122     0,0
   2244     336    1124     0,0
   2249     370    1127     0,0
   2254     336    1129     0,0
   2259     269    1131     0,0
   2264     336    1134     0,0
   2269     403    1136     0,0
   2274     471    1139     0,0
   2279     168    1141     0,0
   2284     370    1144     0,0
   2289     336    1146     0,0
   2294     336    1149     0,0
   2299     336    1151     0,0
   2304     202    1154     0,0
   2309     202    1156     0,0
   2314     336    1159    33,6
   2319     101    1161    33,6
   2324     336    1164     0,0
   2329     168    1166    33,6
   2334     235    1169     0,0
   2339     269    1171    33,6
   2344     168    1174    33,6
   2349     303    1176    33,6
   2354     168    1179    33,6
   2359     572    1181    33,6
   2364     269    1184    33,6
   2369     235    1186     0,0
   2374     134    1189     0,0
   2379     336    1191    33,6
   2384     134    1194    33,6
   2389     235    1196    33,6
   2394     303    1199    33,6
   2399     235    1201     0,0
   2404     101    1204     0,0
   2409     134    1206     0,0
   2414     134    1209     0,0
   2419     303    1211    67,2
   2424    67,2    1214     0,0
   2429     202    1216     0,0
   2434     202    1218     0,0
   2439     101    1221    33,6
   2444     202    1223     0,0
   2449     336    1226    33,6
   2454     303    1229    33,6
   2459     269    1231    33,6
   2464     235    1234     0,0
   2469     134    1236     0,0
   2474     202    1238    33,6
   2479     269    1241    33,6
   2484     168    1243    33,6
   2489     303    1246    33,6
   2494     168    1248    67,2
   2499     202    1251    33,6
   2504     303    1253    67,2
   2509    67,2    1256     0,0
   2514     202    1258    33,6
   2519     134    1261    33,6
   2524     168    1263     0,0
   2529     134    1266     101
   2534     202    1268    67,2
   2539     269    1271     0,0
   2544     269    1273     101
   2549    67,2    1276    33,6
   2554     168    1278    33,6
   2559     168    1281    67,2
   2564     202    1283     0,0
   2569     101    1286    67,2
   2574     168    1288     0,0
   2579     168    1291    33,6
   2584     101    1293     0,0
   2589     269    1296    33,6
   2594     235    1298     0,0
   2599     101    1301    33,6
   2604     134    1303     0,0
   2609     168    1306    67,2
   2614     101    1308     0,0
   2619     134    1311     0,0
   2624    33,6    1313     0,0
   2629     101    1316    33,6
   2634     101    1318     0,0
   2639     134    1321    33,6
   2644     202    1323    67,2
   2649     134    1326    33,6
   2654    67,2    1328    33,6
   2659     202    1331    33,6
   2664     168    1333    33,6
   2669    67,2    1336    33,6
   2674     168    1338    67,2
   2679    33,6    1340     0,0
   2684     235    1343     0,0
   2689     202    1345     0,0
   2694     134    1348    67,2
   2699     134    1351    33,6
   2704     168    1353    67,2
   2709     235    1356     101
   2714     134    1358    67,2
   2719    33,6    1360    67,2
   2724    33,6    1363    33,6
   2729     101    1365    33,6
   2734    67,2    1368     0,0
   2739     168    1370    33,6
   2744     168    1373     101
   2749    67,2    1375    33,6
   2754     134    1378     0,0
   2759    67,2    1380    33,6
   2764     134    1383     101
   2769     168    1385    33,6
   2774    67,2    1388    33,6
   2779    67,2    1390    33,6
   2784    67,2    1393    33,6
   2789    33,6    1395    33,6
   2794    67,2    1398    67,2
   2799    67,2    1400    33,6
