01.01.2007   N1106
Образец: "Co"
LiF200
Трубка: "40,0/0,100"
        Отр1            Отр2
   [мА]  [Имп/с]   [мА]  [Имп/с]
   1828    1256     917    33,0
   1829    1255     918    27,0
   1830    1194     918    20,0
   1831    1200     919    27,0
   1832    1127     919    25,0
   1833    1129     920    31,0
   1834    1097     920    25,0
   1835    1092     921    26,0
   1836    1008     921    24,0
   1837    1022     922    26,0
   1838     971     922    23,0
   1839     982     923    23,0
   1840     858     923    21,0
   1841     893     924    31,0
   1842     888     924    25,0
   1843     797     925    33,0
   1844     813     925    17,0
   1845     861     926    22,0
   1846     806     926    30,0
   1847     811     927    28,0
   1848     759     927    23,0
   1849     752     928    27,0
   1850     732     928    33,0
   1854     505     930    33,6
   1859     471     933    33,6
   1864     538     935    33,6
   1869     505     937     0,0
   1874     471     940    33,6
   1879     437     942    33,6
   1884     437     945    33,6
   1889     538     947     0,0
   1894     336     950     0,0
   1899     202     952    33,6
   1904     303     955    67,3
   1909     303     957    33,6
   1914     236     960    33,6
   1919     336     962     0,0
   1924     538     965    33,6
   1929     707     967    67,3
   1934     774     970    33,6
   1939     942     972    33,6
   1944     673     975    33,6
   1949     336     977    33,6
   1954     236     980    33,6
   1959     236     982    33,6
   1964     404     985    33,6
   1969     269     987     0,0
   1974     135     990     0,0
   1979     135     992     0,0
   1984     269     995    33,6
   1989     202     997    33,6
   1994     168    1000     0,0
   1999    67,3    1002    33,6
   2004     236    1005     0,0
   2009     168    1007     0,0
   2014     168    1010    33,6
   2019     236    1012    33,6
   2024     202    1015    33,6
   2029     269    1017    33,6
   2034     135    1020     0,0
   2039    33,6    1022    33,6
   2044     168    1025    33,6
   2049     370    1027     0,0
   2054     168    1030    67,3
   2059     168    1032    67,3
   2064    67,3    1034    33,6
   2069     135    1037     0,0
   2074     168    1039     0,0
   2079     101    1042     0,0
   2084     168    1044    33,6
   2089     168    1047    33,6
   2094     101    1049     0,0
   2099     101    1052     0,0
   2104     135    1054    33,6
   2109    67,3    1057    67,3
   2114     168    1059     0,0
   2119     101    1062     0,0
   2124    33,6    1064     0,0
   2129     135    1067    33,6
   2134     303    1069    33,6
   2139     168    1072    33,6
   2144     101    1074    33,6
   2149     168    1077    33,6
   2154     168    1079    33,6
   2159    67,3    1082    33,6
   2164     168    1084    67,3
   2169     168    1087     0,0
   2174    67,3    1089     0,0
   2179    67,3    1092     0,0
   2184     202    1094     0,0
   2189     101    1097     0,0
   2194    67,3    1099     0,0
   2199     101    1102     0,0
   2204     135    1104     0,0
   2209     135    1107     0,0
   2214    67,3    1109     0,0
   2219     202    1112     0,0
   2224     135    1114     0,0
   2229    33,6    1117     0,0
   2234     101    1119     0,0
   2239     101    1122     0,0
   2244    67,3    1124     0,0
   2249     168    1127     0,0
   2254     101    1129    33,6
   2259     168    1131     0,0
   2264     101    1134     0,0
   2269     168    1136     0,0
   2274     135    1139     0,0
   2279     101    1141     0,0
   2284     168    1144     0,0
   2289     135    1146    33,6
   2294     101    1149    33,6
   2299     101    1151     0,0
   2304    33,6    1154     0,0
   2309     101    1156     0,0
   2314    67,3    1159     0,0
   2319    67,3    1161     0,0
   2324    67,3    1164    33,6
   2329    33,6    1166     0,0
   2334    33,6    1169     0,0
   2339     236    1171    33,6
   2344     135    1174     0,0
   2349     101    1176     0,0
   2354     101    1179    33,6
   2359     101    1181    33,6
   2364     135    1184    33,6
   2369    67,3    1186    33,6
   2374    67,3    1189     0,0
   2379     101    1191     0,0
   2384    33,6    1194     0,0
   2389    67,3    1196     0,0
   2394    33,6    1199    33,6
   2399     168    1201     0,0
   2404     0,0    1204    33,6
   2409     269    1206     0,0
   2414    67,3    1209     0,0
   2419     101    1211     0,0
   2424    67,3    1214     0,0
   2429     135    1216     0,0
   2434    67,3    1218     0,0
   2439    67,3    1221     0,0
   2444     135    1223     0,0
   2449    67,3    1226    33,6
   2454     135    1229     0,0
   2459    33,6    1231     0,0
   2464    33,6    1234     0,0
   2469     135    1236    33,6
   2474     135    1238     0,0
   2479     101    1241     0,0
   2484    67,3    1243     0,0
   2489    33,6    1246     0,0
   2494    67,3    1248    33,6
   2499     135    1251     0,0
   2504    67,3    1253    33,6
   2509    33,6    1256     0,0
   2514    33,6    1258     0,0
   2519     101    1261    33,6
   2524    67,3    1263     0,0
   2529     101    1266     0,0
   2534    67,3    1268     0,0
   2539    33,6    1271    33,6
   2544     101    1273     0,0
   2549     0,0    1276     0,0
   2554    67,3    1278    33,6
   2559    33,6    1281     0,0
   2564    67,3    1283     0,0
   2569     101    1286     0,0
   2574     101    1288    33,6
   2579    33,6    1291     0,0
   2584     135    1293     0,0
   2589    67,3    1296    33,6
   2594     0,0    1298    33,6
   2599    33,6    1301     0,0
   2604    33,6    1303     0,0
   2609    33,6    1306     0,0
   2614    67,3    1308     0,0
   2619     0,0    1311    67,3
   2624     0,0    1313     0,0
   2629    33,6    1316     0,0
   2634    33,6    1318     0,0
   2639    33,6    1321     0,0
   2644     135    1323     0,0
   2649    33,6    1326     0,0
   2654    33,6    1328     0,0
   2659    33,6    1331     0,0
   2664     0,0    1333     0,0
   2669    33,6    1336     0,0
   2674    33,6    1338    33,6
   2679    33,6    1340    33,6
   2684    33,6    1343    33,6
   2689     168    1345     0,0
   2694    33,6    1348    33,6
   2699    33,6    1351    33,6
   2704    67,3    1353     0,0
   2709     0,0    1356     0,0
   2714     0,0    1358     0,0
   2719    67,3    1360     0,0
   2724    33,6    1363     0,0
   2729    33,6    1365     0,0
   2734    33,6    1368     0,0
   2739     0,0    1370    33,6
   2744    33,6    1373    33,6
   2749    33,6    1375    33,6
